timestamp,elapsed_ms,BMS_TX_STATE_10.IMD_Res_Neg_kohm,BMS_TX_STATE_10.IMD_Res_Pos_kohm,BMS_TX_STATE_5.Volt_1_x10_V,BMS_TX_STATE_5.Volt_2_x10_V,BMS_TX_STATE_6.Cell_Max_V,BMS_TX_STATE_6.Cell_Min_V,BMS_TX_STATE_7.Cell_Temp_Avg_degC,BMS_TX_STATE_7.Cell_Temp_Max_degC,BMS_TX_STATE_7.Cell_Temp_Min_degC,BMS_TX_STATE_7.Temp_1_degC,BMS_TX_STATE_7.Temp_2_degC,BMS_TX_STATE_7.Temp_3_degC,BMS_TX_STATE_7.Temp_4_degC,M160_Temperature_Set_1.INV_Module_A_Temp,M160_Temperature_Set_1.INV_Module_B_Temp,M160_Temperature_Set_1.INV_Module_C_Temp,M162_Temperature_Set_3.INV_Hot_Spot_Temp,M162_Temperature_Set_3.INV_Motor_Temp,M166_Current_Info.INV_DC_Bus_Current,M167_Voltage_Info.INV_DC_Bus_Voltage,M170_Internal_States.INV_Inverter_State,M170_Internal_States.INV_VSM_State,M172_Torque_And_Timer_Info.INV_Commanded_Torque,M172_Torque_And_Timer_Info.INV_Torque_Feedback
2025-03-05T16:46:50.491935,55007,63788,63772,694.0247999999999,695.30664,3412,3398,27,28,26,15,15,15,15,23.0,22.900000000000002,23.0,22.900000000000002,13.4,0.2,696.1,9,7,0.0,0.0
2025-03-05T16:46:55.492358,60007,63788,63772,694.3299999999999,695.52028,3413,3399,27,28,26,15,15,15,15,23.0,23.0,23.0,22.900000000000002,13.4,0.1,696.2,9,7,0.0,0.0
2025-03-05T16:47:00.492892,65008,63789,63771,694.3299999999999,695.73392,3413,3400,27,28,26,15,15,15,15,23.0,23.0,23.0,22.900000000000002,13.5,0.2,696.5,9,7,0.0,0.0
2025-03-05T16:47:05.493396,70008,63789,63771,694.51312,696.0086,3414,3400,27,28,26,15,15,15,15,23.0,23.0,23.0,22.900000000000002,13.4,0.30000000000000004,696.7,9,7,0.0,0.0
2025-03-05T16:47:10.494609,75010,63789,63771,694.6046799999999,696.0086,3416,3401,27,28,26,15,15,15,15,23.0,23.0,23.0,22.900000000000002,13.3,0.30000000000000004,696.9000000000001,9,7,0.0,0.0
2025-03-05T16:47:15.494776,80010,63789,63771,694.72676,696.3138,3416,3402,27,28,26,15,15,15,15,23.0,23.0,23.0,22.900000000000002,13.4,0.4,697.0,9,7,0.0,0.0
2025-03-05T16:47:20.495129,85010,63789,63771,695.0319599999999,696.52744,3417,3403,27,28,26,15,15,15,15,23.0,23.0,23.0,23.0,13.3,0.30000000000000004,697.1,9,7,0.0,0.0
2025-03-05T16:47:25.495754,90011,63789,63771,695.21508,696.71056,3418,3404,27,28,26,15,15,15,15,23.0,23.0,23.0,23.0,13.3,0.1,697.4000000000001,9,7,0.0,0.0
2025-03-05T16:47:30.495998,95011,63789,63770,695.12352,696.6189999999999,3419,3405,27,28,26,15,15,15,15,23.0,23.0,23.0,23.0,13.5,0.2,697.6,9,7,0.0,0.0
2025-03-05T16:47:35.497243,100012,63789,63771,695.42872,696.83264,3419,3405,27,28,26,15,15,15,15,23.0,23.0,23.0,23.0,13.4,0.2,697.6,9,7,0.0,0.0
2025-03-05T16:47:40.497478,105013,63788,63771,695.6118399999999,697.01576,3420,3406,27,28,26,15,15,15,15,23.0,23.0,23.0,23.0,13.5,0.2,697.8000000000001,9,7,0.0,0.0
2025-03-05T16:47:45.497952,110013,63788,63771,695.6118399999999,697.2293999999999,3421,3407,27,28,26,15,15,15,15,23.0,23.1,23.0,23.0,13.4,0.2,697.9000000000001,9,7,0.0,0.0
2025-03-05T16:47:50.498539,115014,63787,63771,696.0086,697.41252,3422,3407,27,28,26,15,15,15,15,23.0,23.0,23.0,23.0,13.5,0.2,698.2,9,7,0.0,0.0
2025-03-05T16:47:55.499185,120014,63787,63771,696.13068,697.5040799999999,3422,3408,27,28,26,15,16,15,15,23.1,23.1,23.0,23.0,13.5,0.2,698.3000000000001,9,7,0.0,0.0
